Name,Release Group,Release Date,Era,Event,Type,Medium,Top Title,Era Main Release,Description,SoundCloud,Wikipedia,Discogs,Musicbrainz,Spotify,Apple Music
The Bones of What You Believe (European Limited Edition),The Bones of What You Believe,20.09.2013,The Bones of What You Believe,,Album,"Digital, CD",,,,https://soundcloud.com/chvrches/sets/the-bones-of-what-you-1,,https://www.discogs.com/release/4927142-Chvrches-The-Bones-Of-What-You-Believe?redirected=true,https://musicbrainz.org/release/52656b1b-efd7-429a-b84f-70139ef3b264
The Bones Of What You Believe (Special Edition),The Bones of What You Believe,23.09.2013,The Bones of What You Believe,,Album,Digital,,,,https://soundcloud.com/chvrches/sets/the-bones-of-what-you-3,,https://www.discogs.com/release/5160287-Chvrches-The-Bones-Of-What-You-Believe-Special-Edition,https://musicbrainz.org/release/91342628-c0ab-4a44-bdf4-2d7821244aee
The Bones of What You Believe (Japanese Edition),The Bones of What You Believe,24.09.2013,The Bones of What You Believe,,Album,CD,,,,,,https://www.discogs.com/release/4996672-Chvrches-The-Bones-Of-What-You-Believe?redirected=true,https://musicbrainz.org/release/e46d7f94-95ea-4a40-a4ae-cce7051378bc
Lies,,02.12.2013,The Bones of What You Believe,,Single,Digital,Top,Main,,,,https://www.discogs.com/master/626735-Chvrches-Lies?redirected=true,https://musicbrainz.org/release-group/85024b06-827f-403e-ac68-ae11e4d7a805
Bela Lugosi's Dead (Bauhaus Cover),,04.02.2014,The Bones of What You Believe,vampire-academy-bela-lugosis-dead-2014,Single,Digital,,Main,"Bauhaus cover for the 'Vampire Academy' film soundtrack. Date reflects the soundtrack's release, which coincided with the film's theatrical premiere.",https://soundcloud.com/chvrches/chvrches-bela-lugosis-dead
Do I Wanna Know? (triple j Like a Version),,14.02.2014,The Bones of What You Believe,,Single,Digital,,,,https://soundcloud.com/chvrches/do-i-wanna-know,,https://www.discogs.com/release/24767411-Chvrches-Do-I-Wanna-Know-Triple-J-Like-A-Version?redirected=true,https://musicbrainz.org/release-group/d4aa57ef-def7-4561-8016-655557959213,https://open.spotify.com/album/7wxVXJYOYvs5to443tYZho,https://music.apple.com/gb/album/do-i-wanna-know-triple-j-like-a-version-single/1589142069
Recover (Alucard Sessions),Recover,09.03.2014,The Bones of What You Believe,,EP,Digital,,,,,,https://www.discogs.com/release/5492298-Chvrches-Recover-Alucard-Sessions?redirected=true,https://musicbrainz.org/release-group/ce2a4d9c-44bb-4292-a120-f7c6e4d9f583,https://open.spotify.com/album/5uzVkEgOv6FBu3gN3bqapx
We Sink (The Range Remix),We Sink,15.04.2014,The Bones of What You Believe,,Single,Digital,,,,https://soundcloud.com/chvrches/chvrches-we-sink-the-range-remix
The Bones Of What You Believe (Deluxe Edition),The Bones of What You Believe,02.05.2014,The Bones of What You Believe,,Album,"Digital, CD",,,,https://soundcloud.com/chvrches/sets/the-bones-of-what-you-5,,https://www.discogs.com/release/5886165-Chvrches-The-Bones-Of-What-You-Believe?redirected=true,https://musicbrainz.org/release/2befdbb5-6173-44f7-b5e7-e4896d775883,https://open.spotify.com/album/7AZwjb564oySoQq4orYuVm,https://music.apple.com/au/album/the-bones-of-what-you-believe-deluxe-edition/862742152
The Bones Of What You Believe (Asia Deluxe Edition),The Bones of What You Believe,01.10.2014,The Bones of What You Believe,,Album,"Digital, CD",,,,https://soundcloud.com/chvrches/sets/the-bones-of-what-you,,https://www.discogs.com/release/6605497-Chvrches-The-Bones-Of-What-You-Believe-Asia-Deluxe-Edition,https://musicbrainz.org/release/e4275392-be8d-4d5a-8ce1-ccead9a03319,https://open.spotify.com/album/0cb7edKSzeGxNwY5WNqcSy,https://music.apple.com/th/album/the-bones-of-what-you-believe-asia-deluxe-edition/1442649778
Spotify Sessions (live 2014),,13.10.2014,The Bones of What You Believe,,EP,Digital,,,,,,,https://musicbrainz.org/release/72914c92-0d85-489f-aee1-959d3765043d,https://open.spotify.com/album/4SL2sIKGAAbTrfIpgwtzuo
Dead Air,Dead Air,17.11.2014,The Bones of What You Believe,,Soundtrack,"Digital, CD",,Main,"Contributed to 'The Hunger Games: Mockingjay – Part 1' soundtrack, curated by Lorde; track 2 on the 14-track album. The band shared the track as a stream on social media on November 4; while the soundtrack was released on November 17.",https://soundcloud.com/lordemusic/sets/the-hunger-games-mockingjay-3,https://en.wikipedia.org/wiki/The_Hunger_Games:_Mockingjay_–_Part_1_(soundtrack),https://www.discogs.com/master/760924-Various-The-Hunger-Games-Mockingjay-Part-1-Original-Motion-Picture-Soundtrack?redirected=true,https://musicbrainz.org/release-group/9208ed11-f5cf-4f85-b11f-14c1cefc45d7,https://open.spotify.com/album/4yOtu3vhX37vNXJWGWGjev,https://music.apple.com/de/album/die-tribute-von-panem-mockingjay-teil-1/1443157018?l=en-GB
Under the Tide,,30.09.2014,The Bones of What You Believe,,Single,Digital,Top,,Silent release of the single edit on streaming platforms. Confirmed by fan tweets on the September 30th.,,,https://www.discogs.com/master/764467-Chvrches-Under-The-Tide?redirected=true,https://musicbrainz.org/release-group/074ae3e4-f5bf-44e2-a80b-07c93dc196f5
Under the Tide EP,,28.11.2014,The Bones of What You Believe,,EP,Vinyl,,,"Record Store Day Black Friday release featuring remixes and the bonus track ""Strong Hand""."
Tether (Eric Prydz Vs. CHVRCHES),,16.02.2015,The Bones of What You Believe,,Single,Digital,Top,,"Collaborative remix of the album track ""Tether"". The original mix was released on February 16 via Pryda Recordings on Beatport (PRY030); the radio edit followed on February 17 via Virgin EMI Records. Wikipedia and Beatport cite Feb 16; Discogs (r6685599) and MusicBrainz (532f901c) reference the Feb 17 radio edit release.",,,https://www.discogs.com/release/6685599-Eric-Prydz-vs-CHVRCHES-Tether,https://musicbrainz.org/release/532f901c-44e2-4e56-bd27-eee5db4f3f69,https://open.spotify.com/album/0l4PrdzOh4l88cDGbzznBP,https://music.apple.com/de/album/tether-eric-prydz-vs-chvrches-radio-edit-single/1444313506?l=en-GB
Get Away / Dead Air,Dead Air,18.04.2015,The Bones of What You Believe,,Single,Vinyl,,,"UK Record Store Day 2015 release; 7"" vinyl double A-side limited to 1,000 copies (cat# VS 2116). Get Away on the A-side, Dead Air on the AA-side. Mastered by Christian Wright at Abbey Road Studios.",,,https://www.discogs.com/release/6910863-Chvrches-Get-Away-Dead-Air,https://musicbrainz.org/release/87de8dc3-7faa-45b6-910a-0f0b33bbab2a
Leave a Trace,Leave a Trace,17.07.2015,Every Open Eye,,Single,"CD, Vinyl, Digital",Top,Main,"Lead single from 'Every Open Eye'. Physical CD/Vinyl release was September 11, 2015.",,,https://www.discogs.com/master/868451-Chvrches-Leave-A-Trace?redirected=true,https://musicbrainz.org/release-group/60d92794-1071-4233-aec7-b7eff895c45e
Every Open Eye,Every Open Eye,25.09.2015,Every Open Eye,every-open-eye-release,Album,"Digital, CD, Vinyl",Top,Main,,https://soundcloud.com/chvrches/sets/every-open-eye-6,https://en.wikipedia.org/wiki/Every_Open_Eye,https://www.discogs.com/master/887237-Chvrches-Every-Open-Eye?redirected=true,https://musicbrainz.org/release-group/27bd2649-1d51-4bf6-8cc8-b598012ee3d6,https://open.spotify.com/album/0QNU8SCLBs3HEZsUQfCfy7,https://music.apple.com/de/album/every-open-eye/1440891255?l=en-GB
Every Open Eye (Special Edition),Every Open Eye,25.09.2015,Every Open Eye,,Album,"Digital, CD",,,,https://soundcloud.com/chvrches/sets/every-open-eye-4,,https://www.discogs.com/release/7544657-Chvrches-Every-Open-Eye?redirected=true,https://musicbrainz.org/release/f7e6b8ef-3bf8-47a1-a4fa-9780e69bee34
Every Open Eye (Special Digipack Edition),Every Open Eye,25.09.2015,Every Open Eye,,Album,"Digital, CD",,,,https://soundcloud.com/chvrches/sets/every-open-eye-2,,https://www.discogs.com/release/7519921-Chvrches-Every-Open-Eye?redirected=true,https://musicbrainz.org/release/01027248-0cd0-4780-b432-5797ee8ae9c7
Leave a Trace (Goldroom remix),Leave a Trace,18.12.2015,Every Open Eye,,Single,Digital,,,,,,,https://musicbrainz.org/release-group/395f13b1-d8bb-4923-a72d-0a520f3b1385,https://open.spotify.com/album/1ePq1BqGXhzUxZE99pLQWd,https://music.apple.com/us/album/leave-a-trace-goldroom-remix-single/1771690231
Clearest Blue (KDA Dub),Clearest Blue,13.02.2016,Every Open Eye,,Single,Digital,,,,https://soundcloud.com/chvrches/chvrches-clearest-blue-kda-dub
Every Open Eye: The Remixes,Every Open Eye,16.04.2016,Every Open Eye,,EP,Vinyl,,,,,,https://www.discogs.com/release/8241863-Chvrches-Every-Open-Eye-The-Remixes?redirected=true,https://musicbrainz.org/release-group/8027b28d-98fa-4c53-ac90-fe04ddd49f90
Clearest Blue,Clearest Blue,02.05.2016,Every Open Eye,,Single,Vinyl,Top,Main,,,,https://www.discogs.com/master/999064-Chvrches-Clearest-Blue?redirected=true,https://musicbrainz.org/release-group/c48a2a70-8248-425e-ba34-26f09cddc1f5
Warning Call (Theme From Mirror’s Edge Catalyst),,13.05.2016,Every Open Eye,,Single,Digital,,,,,,https://www.discogs.com/master/1357947-Chvrches-Warning-Call-Theme-From-Mirrors-Edge-Catalyst?redirected=true,https://musicbrainz.org/release-group/1d2e5828-19d3-4308-b2c9-4e33ca970f5d,https://open.spotify.com/album/1072GXZPnP8UBkHE331jMC
Every Open Eye (Extended Edition),Every Open Eye,29.07.2016,Every Open Eye,,Album,"Digital, CD",,,,https://soundcloud.com/chvrches/sets/every-open-eye-5,,https://www.discogs.com/release/8837810-CHVRCHES-Every-Open-Eye-Extended-Edition?redirected=true,https://musicbrainz.org/release/dbccdf98-bf10-4e14-ba65-4877dde38b96,https://open.spotify.com/album/3vz4V1QW1DBzqvNKT1BMgg,https://music.apple.com/de/album/every-open-eye/1440891255?l=en-GB
Bury It,Bury It,10.06.2016,Every Open Eye,,Single,Digital,Top,Main,"Remix of the Every Open Eye album track featuring Hayley Williams; premiered on Annie Mac's BBC Radio 1 show on June 9, officially released June 10. The collaboration began with a live debut at Marathon Music Works, Nashville on October 27, 2015",,,https://www.discogs.com/master/1092676-Chvrches-Bury-It?redirected=true,https://musicbrainz.org/release-group/88c61b50-6468-478d-b095-271f015077eb,,https://music.apple.com/de/album/bury-it-keys-n-krates-remix-feat-hayley-williams-single/1444404956?l=en-GB
Down Side of Me (live),,28.04.2017,Every Open Eye,down-side-of-me-song,Single,Digital,,,,,,https://www.discogs.com/master/1828058-Chvrches-Down-Side-Of-Me-Live?redirected=true,https://musicbrainz.org/release-group/4a4c9142-6f45-4a4d-ad33-b0534a609446
Call It Off,,20.10.2017,Every Open Eye,,Album,"Digital, Vinyl, CD",,,"Contributed to 'The Con X: Covers', a tenth-anniversary covers album for Tegan and Sara's 'The Con'; proceeds benefited the Tegan and Sara Foundation. The band shared the track on social media on September 19; the album was released on October 20, 2017.",https://soundcloud.com/chvrches/call-it-off,https://en.wikipedia.org/wiki/The_Con_(album),https://www.discogs.com/master/1406127-Chvrches-Call-It-Off?redirected=true,https://musicbrainz.org/release-group/110f1f28-0420-413b-8a37-d29703317257,https://open.spotify.com/album/3ADMYew7OUYnMPF1EHOIe9?si=d_SkWjElSTq9yWj5kc8izg,https://music.apple.com/de/album/tegan-and-sara-present-the-con-x-covers/1453212565?l=en-GB
Get Out,Get Out,31.01.2018,Love Is Dead,get-out-song,Single,Digital,,Main,,,,https://www.discogs.com/master/1336038-Chvrches-Get-Out?redirected=true,https://musicbrainz.org/release-group/8b02f8b1-c5e2-4e81-b390-4449fe800169,https://open.spotify.com/album/2VUdockDF7wlhMiVqeD9n9
LOVE. (triple j Like A Version),,20.07.2018,Love Is Dead,,Single,Digital,,,Performed for triple j's 'Like a Version' segment in Australia. Date reflects the triple j video publication on July 20; the Pitchfork article covering the release was published July 19.,https://soundcloud.com/chvrches/love-triple-j-like-a-version,,https://www.discogs.com/release/24431795-Chvrches-Love-Triple-J-Like-A-Version?redirected=true,https://musicbrainz.org/release-group/cb1f4ad3-2806-4fe0-8de7-7e6cc9773d43,https://open.spotify.com/album/2X2gvOlXFRYWv6StL6speD,https://music.apple.com/de/album/love-triple-j-like-a-version-single/1589011664?l=en-GB
My Enemy,,28.02.2018,Love Is Dead,my-enemy-song,Single,Digital,,,,,,https://www.discogs.com/release/11951649-Chvrches-My-Enemy?redirected=true,https://musicbrainz.org/release-group/5901bf44-d45b-4f76-8728-6a3c127b3912,https://open.spotify.com/album/5mjWtvoyWozFX4hLs3PwLO
Get Out (The Remixes),Get Out,23.03.2018,Love Is Dead,,Single,Digital,,,,https://soundcloud.com/chvrches/sets/get-out-the-remixes-1,,https://www.discogs.com/release/11761677-Chvrches-Get-Out-The-Remixes,https://musicbrainz.org/release/abfcb2a9-3cee-4489-beba-5370b66f2485,https://open.spotify.com/album/0IbMIiVKIBMjn9JKYaSnWD,https://music.apple.com/de/album/get-out-the-remixes-single/1358384687?l=en-GB
Never Say Die,,29.03.2018,Love Is Dead,,Single,Digital,,,,,,https://www.discogs.com/release/11962750-Chvrches-Never-Say-Die?redirected=true,https://musicbrainz.org/release-group/e487cd85-6163-41cc-a1df-6ee0490a3a91,https://open.spotify.com/album/3CTqpCjDneAae0dghIKzg0
Miracle,Miracle,10.04.2018,Love Is Dead,miracle-song,Single,Digital,,Main,,,,https://www.discogs.com/master/1376210-Chvrches-Miracle?redirected=true,https://musicbrainz.org/release-group/f3ab2117-bbcd-45a1-bc22-e49460fcebd8,https://open.spotify.com/album/7JE7QEhrbXVV8VjR4P7fk9
Project Unfollow,,15.05.2018,Love Is Dead,,EP,Vinyl,,,"4 Track EP with additional songs: Come Through (The Regrettes), Heaven or Las Vegas (Cocteau Twins)",,,https://www.discogs.com/release/11979904-Chvrches-The-Regrettes-3-Cocteau-Twins-Project-Unfollow?redirected=true,https://musicbrainz.org/release-group/b379f9ab-6992-4482-808a-7c52f27ecfe2
Love Is Dead,,25.05.2018,Love Is Dead,love-is-dead-release,Album,"Digital, CD, Vinyl",Top,Main,,https://soundcloud.com/chvrches/sets/love-is-dead-4,,https://www.discogs.com/master/1368437-Chvrches-Love-Is-Dead?redirected=true,https://musicbrainz.org/release-group/d4ae1ef3-2694-4cf9-be55-730818b60ba9,https://open.spotify.com/album/3lQdoVP35ulzlmHEvxcWKF,https://music.apple.com/de/album/love-is-dead/1444185357?l=en-GB
Spotify Singles,,13.06.2018,Love Is Dead,,Single,Digital,,,,,,,https://musicbrainz.org/release-group/ee902553-5639-4eda-8f3a-41f95eecf2cb,https://open.spotify.com/album/6lDlCjMTGYpxjFyVcTTo9Q
Miracle (The Remixes),Miracle,27.07.2018,Love Is Dead,,Single,Digital,,,,https://soundcloud.com/chvrches/sets/miracle-48,,https://www.discogs.com/release/12313910-Chvrches-Miracle-The-Remixes,https://musicbrainz.org/release/1f548fc1-a1e8-4ee4-8a41-ae288847ea13,https://open.spotify.com/album/75zh7qhlvZbZaCQtCH8dPy
Out of My Head,,03.08.2018,Love Is Dead,out-of-my-head-song,Single,Digital,,,,https://soundcloud.com/chvrches/out-of-my-head-feat-wednesday,,https://www.discogs.com/master/1405451-Chvrches-Featuring-Wednesday-Campanella-Out-Of-My-Head-?redirected=true,https://musicbrainz.org/release-group/c0035c33-4137-4ba7-b9ad-659058159bdf,https://open.spotify.com/album/0V1ByVAQW7xAcKIR3RYkxY
Graffiti (M-22 remix),,19.10.2018,Love Is Dead,,Single,Digital,,,,https://soundcloud.com/chvrches/graffiti-m-22-remix-1,,https://www.discogs.com/master/1457318-Chvrches-Graffiti-M-22-Remix?redirected=true,https://musicbrainz.org/release-group/f4ae64d8-9e7e-4de4-a0a2-432c88b59140,https://open.spotify.com/album/6eoQk2xruytDcMu1610HCu
Hansa Session,,16.11.2018,Love Is Dead,hansa-session-ep-2018,EP,"Digital, Vinyl",Top,,,https://soundcloud.com/chvrches/sets/hansa-session,,https://www.discogs.com/master/1457326-Chvrches-Hansa-Session-EP?redirected=true,https://musicbrainz.org/release-group/6f5a25e9-cba6-431b-bc9d-f05872fa556d,https://open.spotify.com/album/6WJV5Q0vj83PFmfNxCQ2nH
Here With Me,,08.03.2019,Love Is Dead,here-with-me-song,Single,Digital,,,,,,https://www.discogs.com/master/1553630-Marshmello-2-Ft-Chvrches-Here-With-Me?redirected=true,https://musicbrainz.org/release-group/548a5a10-ef89-4a21-ad77-91cc27f6ac02,https://open.spotify.com/album/3S1Nlj167arFJy11jTECTs
Death Stranding,,01.10.2019,Love Is Dead,,Single,Digital,,,,,,https://www.discogs.com/master/1828065-Chvrches-Death-Stranding?redirected=true,https://musicbrainz.org/release-group/015553a9-96ee-4241-bc35-95904cc37b12,https://open.spotify.com/album/5TKjCt2M4gWQQ99aIwRwj6
Forever (Separate but Together),,01.05.2020,Love Is Dead,,Single,Digital,Top,,,https://soundcloud.com/chvrches/sets/forever-402729749,,https://www.discogs.com/master/1731007-Chvrches-Forever-Separate-But-Together?redirected=true,https://musicbrainz.org/release-group/a76bbeb8-9392-4c95-af55-47b2a171818e,https://open.spotify.com/album/3C75zX42tfSZyIMGTS7FwH
In Search of Darkness,,19.03.2021,Screen Violence,in-search-of-darkness-playlist-2021-03,EP,Digital,,,,https://soundcloud.com/chvrches/sets/in-search-of-darkness,,https://www.discogs.com/release/18374629-Chvrches-In-Search-Of-Darkness?redirected=true,https://musicbrainz.org/release-group/4468d13b-e3c1-40eb-bf5b-94329f29bbfd,https://open.spotify.com/album/7eEtu1VNKm0halWRLARUfs,https://music.apple.com/de/album/in-search-of-darkness-ep/1557672566
He Said She Said,,19.04.2021,Screen Violence,he-said-she-said-single-2021,Single,Digital,Top,,,,,https://www.discogs.com/master/2162749-Chvrches-He-Said-She-Said?redirected=true,https://musicbrainz.org/release-group/2c407f05-a93e-4506-b605-f5a181e47639,https://open.spotify.com/album/1jdN1qtap7p3bjsUTxWOEE
How Not to Drown,,02.06.2021,Screen Violence,how-not-to-drown-song,Single,Digital,Top,,,,,https://www.discogs.com/master/2162722-Chvrches-Robert-Smith-How-Not-To-Drown?redirected=true,https://musicbrainz.org/release-group/84f532ea-2a87-4f45-b9c7-cf9f399567a2,https://open.spotify.com/album/16RiBse4wHHdt3W5yfsKcn
Good Girls,Good Girls,12.07.2021,Screen Violence,,Single,Digital,Top,Main,,,,https://www.discogs.com/master/2247208-Chvrches-Good-Girls?redirected=true,https://musicbrainz.org/release-group/8d27c5ff-9cc4-4eb7-a55a-26075c928194,https://open.spotify.com/album/0Pba3UniNMcZJjPI0y9Tm0
Good Girls (The Remixes),Good Girls,30.07.2021,Screen Violence,,Single,Digital,,,,https://soundcloud.com/chvrches/sets/good-girls-the-remixes-3,,https://www.discogs.com/release/19782640-Chvrches-Good-Girls-The-Remixes-EP,https://musicbrainz.org/release/ab994c0f-402b-4bba-aedd-4c906eb006d6,https://open.spotify.com/album/71jdWr0tKyIy50IdjFLZ90
Good Girls (John Carpenter Remix) b/w Turning The Bones (CHVRCHES Remix),Good Girls,04.08.2021,Screen Violence,,Single,"Vinyl, Digital",,,"Sacred Bones 7-inch (SBR290) on which John Carpenter remixed ""Good Girls"" and CHVRCHES remixed Carpenter's ""Turning the Bones"". Sacred Bones lists August 4 as the official release date; the individual digital remixes became available August 6 alongside the band's announcement of the collaboration. The physical 7-inch shipped December 10, 2021.",,,https://www.discogs.com/release/21252817-Chvrches-John-Carpenter-Good-Girls-John-Carpenter-Remix-bw-Turning-The-Bones-CHVRCHES-Remix,https://musicbrainz.org/release-group/d81377d6-2534-4cbc-a934-5ecf576b7752
The Killing Moon (Amazon original),,13.08.2021,Screen Violence,,Single,Digital,,,,,,https://www.discogs.com/release/19843090-Chvrches-The-Killing-Moon?redirected=true,https://musicbrainz.org/release-group/119878c5-c9ce-4a17-9069-5b50d789053d
Screen Violence,Screen Violence,27.08.2021,Screen Violence,screen-violence-release,Album,"Digital, CD, Vinyl",Top,Main,,https://soundcloud.com/chvrches/sets/screen-violence-3,,https://www.discogs.com/master/2272402-Chvrches-Screen-Violence?redirected=true,https://musicbrainz.org/release-group/3c6bde65-dacd-4eb7-96e8-2db869b61b99,https://open.spotify.com/album/1oDHd8X6KrmLW3jFNsSfMu,https://music.apple.com/de/album/screen-violence/1568746173?l=en-GB
Apple Music Home Session: CHVRCHES,,24.10.2021,Screen Violence,,EP,Digital,,,,,,,https://musicbrainz.org/release-group/0b6297e5-2ac7-43d6-9a11-edfb79ee23b7,,https://music.apple.com/de/album/apple-music-home-session-chvrches/1587319703?l=en-GB
Screen Violence: Director’s Cut,Screen Violence,29.10.2021,Screen Violence,,Album,Digital,Top,,,https://soundcloud.com/chvrches/sets/screen-violence-directors-2,,https://www.discogs.com/release/20768527-Chvrches-Screen-Violence-Directors-Cut,https://musicbrainz.org/release/2aa3e69f-c1c3-4ba8-898e-1e948f0ada75,https://open.spotify.com/album/1Ztn9SjQ0R5UqOIQybtS1A,https://music.apple.com/de/album/screen-violence-directors-cut/1590868711?l=en-GB
Still Love You,,21.10.2022,SEEDS,,Single,Digital,,,,https://soundcloud.com/protectionsound/still-love-you-2?si=1deb436bc4594666b1d7efa33385d1a7&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,,https://www.discogs.com/release/25794070-Protection-Still-Love-You,https://musicbrainz.org/release-group/d9c68a7d-21b4-4e1a-a463-53c30d748b13,https://open.spotify.com/album/5189y8jvCapLfyfqARCTpK,https://music.apple.com/de/album/still-love-you-single/1645509945?l=en-GB
Doll,,11.11.2022,SEEDS,,Single,Digital,,,,https://soundcloud.com/protectionsound/doll,,https://www.discogs.com/release/25794112-Protection-Doll,,https://open.spotify.com/album/0SAPx1GnnD70h9SlUOxJMO,https://music.apple.com/de/album/doll-single/1645505476?l=en-GB
Over,,24.02.2023,Screen Violence,over-single-2023,Single,Digital,,,,https://soundcloud.com/chvrches/over,,,https://musicbrainz.org/release-group/ca5ce9f5-0e96-42d9-9c41-fd73c87c5976,https://open.spotify.com/album/3qCe36870O2BtTW8t7X7LE
New Leaves Mix,,14.04.2023,SEEDS,,Single,Digital,,,,https://soundcloud.com/protectionsound/new-leaves-mix
SEEDS I,,21.04.2023,SEEDS,,EP,Digital,,,,https://soundcloud.com/protectionsound/sets/seeds-i,,https://musicbrainz.org/release/7d7694fc-b347-48b5-8849-83d9f864bbff,,https://open.spotify.com/album/24aLYsXLcxO1z2a5MtlQfg,https://music.apple.com/de/album/seeds-i-ep/1679879113?l=en-GB
Thirst Shrine,,07.07.2023,SEEDS,,Single,Digital,,,,https://soundcloud.com/protectionsound/thirst-shrine,,,,https://open.spotify.com/album/1UrOTh62oFpuaP1cAzGhwm,https://music.apple.com/de/album/thirst-shrine-single/1692471438?l=en-GB
On Love,,21.07.2023,SEEDS,,Single,Digital,,,,https://soundcloud.com/protectionsound/on-love,,,,https://open.spotify.com/album/6UyYnPkXn7tEcSwjr6nsox,https://music.apple.com/de/album/on-love-single/1694251175?l=en-GB
THX,,04.08.2023,SEEDS,,Single,Digital,,,,https://soundcloud.com/protectionsound/thx,,,,https://open.spotify.com/album/52zOb34PdmbkaBGgrG1XNu,https://music.apple.com/de/album/thx-single/1697272139?l=en-GB
Something Real,,18.08.2023,SEEDS,,Single,Digital,,,,https://soundcloud.com/protectionsound/something-real,,,,https://open.spotify.com/album/2MgWegSIl6cUgAvw1O477u,https://music.apple.com/de/album/something-real-single/1699531387?l=en-GB
SEEDS II - EP,,01.09.2023,SEEDS,,EP,Digital,,,,https://soundcloud.com/protectionsound/sets/seeds-ii,,https://musicbrainz.org/release/96d155ef-335b-40f0-8cc4-d23c344f4ea1,,https://open.spotify.com/album/0Jb98p6EvBD3EkPWuyHWzH,https://music.apple.com/de/album/seeds-ii-ep/1705357667?l=en-GB
Back There,,01.09.2023,SEEDS,,Single,Digital,,,,https://soundcloud.com/protectionsound/back-there,,,,https://open.spotify.com/album/7pr8ufIPU2n27VnX9A6qWL,https://music.apple.com/de/album/back-there-single/1701141188?l=en-GB
The Mother We Share (Megamix),The Mother We Share,19.10.2023,The Bones of What You Believe,,Single,Digital,,,,https://soundcloud.com/chvrches/the-mother-we-share-megamix
